SA12018_V1_00,kuli_MPIAgg
"7010194",0.659979296075714
"7010195",0.775934113049225
"7010196",0.713203307219813
"7010197",0.769079709160011
"7010199",0.68001909460728
"7010200",0.755703761961997
"7010202",0.732548285154719
"7010203",0.71767637271416
"7010204",0.635111713372439
"7010205",0.606429362062491
"7010206",0.747051026057968
"7010207",0.589241918464422
"7010214",0.602943881216947
"7010216",0.565691048222294
"7010220",0.435977151522862
"7010223",0.561223670701045
"7010225",0.501485678251557
"7010227",0.55021460653721
"7010229",0.55311586811568
"7010231",0.62860107620263
"7010232",0.57565967855142
"7010233",0.62549526101719
"7010236",0.610268383871315
"7010237",0.521819705755464
"7010238",0.521383874473307
"7010239",0.55853438228977
"7010240",0.53241778414731
"7010241",0.565518942807359
"7010242",0.555737982372227
"7010243",0.535470265178502
"7010244",0.55267753498211
"7010245",0.518487367320013
"7010246",0.561057424660764
"7010247",0.413072196786669
"7010248",0.521767729017114
"7010249",0.509779613894999
"7010250",0.388728567245136
"7010260",0.326526788208412
"7010262",0.100922009784894
"7010263",0.304420358593301
"7010264",0.397169215597596
"7010265",0.321895525824691
"7010266",0.383241764171641
"7010267",0.328121248149418
"7007586",0.575509730513449
"7007568",0.760351956428009
"7007569",0.67829630186686
"7007573",0.581045024643189
"7007577",0.622175407019625
"7007637",0.643787662987597
"7007629",0.640694483457338
"7007630",0.591297856494908
"7007627",0.583158798513984
"7007600",0.825035624348538
"7007691",0.525120396751733
"7007606",0.772319404062975
"7007692",0.684092604954436
"7007687",0.655146939092022
"7007694",0.700106811090398
"7007745",0.645881901224221
"7007671",0.642508836384732
"7007739",0.755990566087544
"7007715",0.640874634875512
"7007820",0.756403532541465
"7007827",0.752819680630626
"7007825",0.738757340386927
"7007821",0.798651094533692
"7007814",0.771749792684503
"7007891",0.820540241805893
"7007883",0.776949764343158
"7007885",0.71002468469386
"7007901",0.856841228035071
"7007907",0.927984005316809
"7007816",0.683518733879962
"7007495",0.721312585201147
"7007496",0.690616146836301
"7007499",0.622502538788174
"7007500",0.64036577558096
"7007541",0.811896956406023
"7007574",0.688143003267777
"7007665",0.775790938516324
"7007680",0.710881252477371
"7007778",0.665598269647092
"7007684",0.79846431062866
"7004614",0.849820877565605
"7005133",0.900406371968905
"7007721",0.715710502597422
"7005458",0.79157019529199
"7007723",0.749221448767646
"7004732",0.868459429841623
"7004794",0.880152859018169
"7004992",0.867539901806593
"7005038",0.805132163986168
"7005136",0.803748222513841
"7004364",0.683841932776115
"7004372",0.794632203115503
"7004373",0.646419179726829
"7004382",0.749676308229381
"7004383",0.792425611292526
"7004387",0.776453277177618
"7004395",0.857520198865261
"7004400",0.800186271591441
"7004403",0.913477419282598
"7004405",0.796678335512868
"7004408",0.797342698575854
"7004417",0.712173091129675
"7004418",0.967506229658776
"7004426",0.76620022110206
"7004429",0.627576970908137
"7004501",0.761839107188429
"7004502",0.695326910113903
"7004435",0.708319223380353
"7004437",0.826950308542842
"7004440",0.84581885751765
"7004452",0.923939463593626
"7004487",0.812534224287628
"7004455",0.732134234575787
"7004467",0.840922124549086
"7004482",0.655702603285645
"7004489",0.790846772154806
"7004493",0.781732965169131
"7004498",0.755305790522181
"7004506",0.829655963927281
"7004515",0.758396451687456
"7004516",0.760776207243513
"7004517",0.790991457694601
"7004519",0.803821821359106
"7004522",0.79894567330146
"7004523",0.773344838400061
"7004525",0.767149229104132
"7004533",0.653153069593038
"7004536",0.740253406546955
"7004542",0.678312639089241
"7004569",0.833713480693268
"7004567",0.834909400295235
"7004608",0.846483251446174
"7004575",0.680603820476528
"7004576",0.836417762069003
"7004577",0.888592112287399
"7004592",0.734158521874951
"7004622",0.855426980087241
"7004626",0.812144221293931
"7004755",0.699883988964742
"7004780",0.871529658287417
"7004990",0.860413361921511
"7005020",0.788971556312522
"7005037",0.823202745076172
"7005047",0.782031747302489
"7005123",0.842098711003587
"7005122",0.799977305393938
"7005220",0.791745920195827
"7005235",0.725748156331849
"7005315",0.905593336557497
"7005382",0.858197777635072
"7005418",0.819680177363853
"7005476",0.648581466675846
"7007595",0.726255768605309
"7005593",0.739389365270546
"7007612",0.749198395291946
"7004339",0.760923693242901
"7004341",0.772588182046757
"7004351",0.774250471893293
"7004356",0.731354348447264
"7004357",0.658952376146624
"7007446",0.60015623463935
"7007450",0.602212835687107
"7007451",0.65558835756658
"7007529",0.653847902615909
"7007531",0.674880619259941
"7007532",0.715723729821619
"7007537",0.631900783065553
"7007539",0.649299234012218
"7007540",0.592338697933451
"7007543",0.766022965929752
"7007565",0.742074084894974
"7007567",0.637312539098923
"7007722",0.703564606414096
"7007572",0.650725843184354
"7007575",0.636301860673566
"7007578",0.623108235093167
"7007579",0.667949472329941
"7007580",0.604054625370633
"7007583",0.640229665079244
"7007584",0.636113387715439
"7007585",0.596838642004076
"7007587",0.581322617345218
"7007588",0.61423128849363
"7007603",0.679257255623448
"7007619",0.586478509772879
"7007622",0.578432473216492
"7007623",0.623047679596965
"7007625",0.574344772633595
"7007631",0.675428421505907
"7007632",0.663625701374988
"7007634",0.678883633463167
"7007635",0.613269760451769
"7007636",0.641490230994057
"7007638",0.612923453324413
"7007639",0.556737267180922
"7007640",0.650823184663673
"7007666",0.489097280412187
"7007673",0.714681185264692
"7007679",0.709750955335654
"7007681",0.671404868378449
"7007682",0.711217288850628
"7007683",0.718083784468677
"7007688",0.730649916395954
"7007689",0.745783377951947
"7007711",0.628546145346005
"7007695",0.591689249305729
"7007709",0.750146083235985
"7007718",0.673989149128486
"7007725",0.737383696415006
"7007729",0.62575577617426
"7007741",0.727332902925404
"7007743",0.69780457626823
"7007744",0.682231681071676
"7007746",0.552925675263171
"7007769",0.627208333011189
"7007775",0.655431994904349
"7007791",0.801151968831741
"7007823",0.705768527797971
"7007830",0.646258810035831
"7007839",0.54951545966392
"7007842",0.492519129901833
"7007844",0.457072070682818
"7007341",0.39693025738864
"7007405",0.663697157232897
"7003449",0.325974166470492
"7003758",0.568977606362805
"7003568",0.669960172116179
"7003586",0.503672797456239
"7003596",0.462269112463782
"7003670",0.516078653659142
"7003686",0.644581282560308
"7003693",0.633369855002536
"7003742",0.519404924991975
"7003749",0.55365132318267
"7003887",0.775618675716577
"7003889",0.626902106140377
"7003897",0.601553379127361
"7003905",0.640428404524716
"7003908",0.682717217381052
"7003909",0.582269617358344
"7003987",0.750069656406372
"7003976",0.699215335637506
"7003985",0.818234605354575
"7003993",0.681870798811246
"7004016",0.662521275240305
"7004108",0.75873437840346
"7004127",0.706982318471978
"7004135",0.628910514907216
"7004136",0.698392814583222
"7004157",0.703635459513589
"7004184",0.632930870053506
"7004186",0.679083833112329
"7004223",0.536209276948909
"7004225",0.582032734729139
"7004228",0.594293870993459
"7004231",0.756992328964752
"7004237",0.691657019757904
"7004246",0.764506407603228
"7004262",0.769776661156259
"7004272",0.591498326400733
"7004277",0.507098491823769
"7004280",0.749365339737368
"7004285",0.653785687097483
"7004286",0.644024783014346
"7004289",0.694716477317412
"7004299",0.790870539362786
"7004306",0.814405061545905
"7004312",0.893874288876991
"7004317",0.87353296795563
"7004324",0.615785074540592
"7004328",0.689585513543869
"7004329",0.924049227941797
"7004363",0.768057025479754
"7007135",0.618766336569052
"7007156",0.388079402767501
"7007197",0.641271333270517
"7007180",0.563983532639777
"7007130",0.446441457295876
"7007143",0.555225214985821
"7007145",0.480481634704509
"7007123",0.0787801183897271
"7007151",0.324788351771292
"7007152",0.313279911464406
"7007153",0.291207576424405
"7007374",0.638432965811757
"7007154",0.318616499338489
"7007155",0.337224937722616
"7007157",0.309491129455986
"7007158",0.270177863431284
"7007159",0.229728982930556
"7007160",0.247054652536947
"7007161",0.276980277845101
"7007162",0.184503705222699
"7007163",0.264053706921189
"7007164",0.193677891174266
"7007165",0.0603564938280539
"7007166",0.095753994703766
"7007172",0.631816958230823
"7007178",0.627195844360789
"7007182",0.475020641434175
"7007183",0.660077787086687
"7007189",0.663023533119539
"7007390",0.648121997785809
"7007195",0.631646803639354
"7007196",0.640824659586164
"7007201",0.529646656757119
"7007202",0.536447621626086
"7007207",0.626211907609006
"7007208",0.512793269384924
"7007210",0.490683057069599
"7007212",0.515179732034855
"7007214",0.371000340585736
"7007215",0.36927960500021
"7007275",0.726987590854678
"7007221",0.418340806224545
"7007222",0.342831778965933
"7007252",0.634706329587211
"7007223",0.453127814790734
"7007246",0.628397662252233
"7007224",0.28219826019013
"7007225",0.221861692163527
"7007226",0.220397346603495
"7007227",0.152449603021825
"7007228",0.177684983760782
"7007229",0.186160369077907
"7007230",0.168946747491857
"7007391",0.64505565382101
"7007231",0.171322352688745
"7007253",0.664346993273899
"7007243",0.688982891673792
"7007244",0.726682780776438
"7007248",0.645565452651194
"7007255",0.660628731686638
"7007256",0.649093599161239
"7007257",0.656966126365216
"7007259",0.669730289806768
"7007260",0.612875244705946
"7007262",0.612009148189606
"7007263",0.558995509344172
"7007265",0.558826777086097
"7007266",0.518268621051745
"7007267",0.628292868094857
"7007313",0.626277273141518
"7007268",0.541755287727144
"7007269",0.522868545194499
"7007270",0.588029889799295
"7007271",0.495949757559745
"7007273",0.725434177080454
"7007277",0.614415145491974
"7007278",0.617978642488026
"7007282",0.660541127361431
"7007283",0.51455590127341
"7007284",0.401483917307841
"7007285",0.524178048273595
"7007286",0.460221298386771
"7007287",0.385087017813063
"7007288",0.453323493601296
"7007289",0.407116695931099
"7007290",0.340060308963495
"7007305",0.783077642520384
"7007291",0.276080740983657
"7007292",0.246600050541208
"7007293",0.25526300698623
"7007297",0.694170766166899
"7007300",0.78782847270853
"7007301",0.790444903475073
"7007316",0.642016571257555
"7007317",0.591252581164865
"7007319",0.615621248918024
"7007320",0.61615360599905
"7007325",0.627483730680586
"7007326",0.681002071033123
"7007327",0.607525691388828
"7007331",0.625058110503577
"7007333",0.657950525703712
"7007334",0.674915029555674
"7007336",0.591995524409989
"7007360",0.783615234880364
"7007339",0.569435359973713
"7007340",0.629113705952911
"7007342",0.382289983704157
"7007343",0.369466656806689
"7007344",0.338844371183348
"7007345",0.380340671836148
"7007346",0.354980141296591
"7007350",0.735892226939152
"7007351",0.76267566593215
"7007352",0.818330297371497
"7007355",0.732116764053423
"7007357",0.829420397020471
"7007358",0.793945502748553
"7007366",0.665776798383921
"7007367",0.707041703029826
"7007371",0.720137705102584
"7007373",0.725430172257868
"7007376",0.714861202982782
"7007377",0.74811070606325
"7007379",0.714368197892558
"7007385",0.618812154352062
"7007388",0.612886249213639
"7007389",0.62946099552538
"7007392",0.685168503300151
"7007394",0.681041786897126
"7007395",0.654794388756653
"7007404",0.715177779635055
"7007396",0.674284687244737
"7007397",0.673395177467039
"7007400",0.655971217645425
"7007403",0.678844696314134
"7007406",0.6643595402047
"7007407",0.646421360469494
"7007408",0.725028084356486
"7007409",0.647590762886595
"7007411",0.609652265213205
"7007435",0.726062791047655
"7007441",0.615898154888705
"7007480",0.718512034529037
"7003937",0.518122806065865
"7003838",0.694841859903118
"7003848",0.571738730737976
"7003564",0.673846301437811
"7003570",0.599655634082446
"7004078",0.586545511672336
"7004110",0.732606356046157
"7003661",0.499791289574598
"7003487",0.490899081680256
"7003492",0.342476809196173
"7003493",0.463747317434559
"7003466",0.460797250233974
"7003448",0.176099583007397
"7003472",0.550126080981613
"7003474",0.658534327383631
"7003480",0.503157493500861
"7003486",0.532264477680829
"7003505",0.620836997536343
"7003513",0.636391318348558
"7003516",0.586035935614555
"7003518",0.572367181234328
"7003521",0.562316513427749
"7003525",0.554043000503379
"7003535",0.582051262512763
"7003541",0.635626134601756
"7003542",0.560823068941191
"7003543",0.655274520692777
"7003544",0.643305098570971
"7003553",0.662057869829841
"7003556",0.719089574737358
"7003558",0.755204918921078
"7003563",0.729754001269681
"7003569",0.618736255508844
"7003575",0.572162244130724
"7003579",0.564893362090647
"7003660",0.501865118171894
"7003624",0.656192877952947
"7003941",0.547343079866697
"7003630",0.692369811073946
"7003634",0.570347827583401
"7003647",0.548394372743738
"7003651",0.531005510662148
"7003664",0.42247512641847
"7003667",0.517157318826385
"7003677",0.604698205132686
"7003689",0.704291257472458
"7003692",0.63326163917353
"7003697",0.595831866935464
"7003700",0.637205768453331
"7003704",0.479577255348075
"7003708",0.627169378059172
"7003711",0.597754443158568
"7003712",0.593628321246051
"7003713",0.573702359734741
"7003874",0.766960432563162
"7003795",0.698896431343133
"7003796",0.722763802822497
"7003801",0.597817413136322
"7003804",0.654306213543539
"7003809",0.573075272429701
"7003812",0.652785439712933
"7003817",0.557129223445831
"7003818",0.647867943636421
"7003819",0.536538505232038
"7003820",0.57361485646274
"7003825",0.57988626377104
"7003827",0.54324263869519
"7003828",0.550849158904475
"7003831",0.534328606082464
"7003843",0.752032876442054
"7004081",0.612858146570602
"7003845",0.70223283029551
"7003846",0.7609643374797
"7003850",0.684749433784549
"7003852",0.680723924456924
"7003853",0.743641648454345
"7003856",0.538909751950782
"7003857",0.52832140531098
"7003862",0.672320025800403
"7003864",0.732386170221985
"7003871",0.696014838416338
"7003873",0.619169369849225
"7003879",0.807026677409715
"7003886",0.788757618328428
"7004216",0.624406690987155
"7003936",0.526153395166376
"7003939",0.571810933963697
"7003940",0.552329497113093
"7003944",0.470253880884617
"7003947",0.472540853691922
"7003953",0.638861321431234
"7003955",0.59888952959522
"7003951",0.685340357234132
"7003964",0.740401984019934
"7003965",0.716942710813709
"7003966",0.662723531046608
"7003973",0.690494276174579
"7003974",0.645284199570454
"7003977",0.714261424777179
"7003978",0.650937417628192
"7003981",0.740269930948211
"7004048",0.511589454221125
"7004050",0.540003257471298
"7004051",0.549039879133646
"7004053",0.589976487537657
"7004054",0.530070176573274
"7004055",0.561085734418281
"7004058",0.689334495356839
"7004060",0.622403175812497
"7004066",0.59580477217782
"7004068",0.548303522288297
"7004070",0.629260764549271
"7004071",0.608223877732215
"7004072",0.573118847529777
"7004075",0.627594388377614
"7004077",0.649670591679169
"7004083",0.670276559126634
"7004084",0.618735102451302
"7004085",0.622649492123697
"7004086",0.623605302447191
"7004087",0.695646306311792
"7004088",0.648873515361996
"7004096",0.639951487473895
"7004098",0.669860238600937
"7004100",0.649468743721906
"7004101",0.662160270164381
"7004104",0.668921946717828
"7004106",0.640852432571887
"7004109",0.63096567214883
"7004111",0.700740144451355
"7004112",0.633725062103967
"7004113",0.691343152852637
"7004114",0.661197580064015
"7004115",0.594068028307228
"7004118",0.64394737299152
"7004121",0.704009131850427
"7004122",0.680742637371981
"7004124",0.612998910042271
"7004126",0.523228275059326
"7004128",0.609809365894909
"7004130",0.662062137918462
"7004132",0.714430256995469
"7004134",0.72804978611892
"7004137",0.650468357782835
"7004200",0.499320322671726
"7004201",0.477006326400426
"7004214",0.578225235735289
"7004205",0.615055499189998
"7004206",0.532582128320778
"7004207",0.592152427553815
"7004208",0.535499693605028
"7004209",0.644855094126624
"7004212",0.64487569382432
"7004213",0.565880368771349
"7004217",0.55117028075093
"7004218",0.478666265790945
"7005064",0.692049413631215
"7005065",0.70675331084332
"7001856",0.551057417135753
"7003030",0.788459369139923
"7003015",0.696588549400707
"7002079",0.583059145121867
"7002076",0.676297499505032
"7002075",0.626336582404503
"7002054",0.537397251706637
"7002025",0.514804810513024
"7002024",0.487953099531296
"7001902",0.631765218045819
"7001843",0.490580225808319
"7001851",0.58675402943864
"7001858",0.662128048502889
"7001859",0.672615615734458
"7001903",0.620922762293192
"7001880",0.454236987745517
"7001884",0.562067445820327
"7001887",0.486245870377798
"7001894",0.527767554610669
"7001897",0.607059908730306
"7001899",0.65722737601885
"7001912",0.658732242163639
"7001925",0.59032205162133
"7001939",0.471674753658082
"7001951",0.523771843345769
"7001968",0.565729331465972
"7001986",0.666730834871608
"7001987",0.635705644081123
"7001990",0.606388540893051
"7001995",0.576237946926439
"7002002",0.585992218203403
"7002004",0.569473497042109
"7002018",0.53289870041883
"7002034",0.503309705154969
"7002040",0.455860532346284
"7002063",0.646179547389932
"7002085",0.638261277094963
"7002086",0.657635287007384
"7002088",0.676170656904796
"7002578",0.506320568361313
"7002581",0.493810173404307
"7002603",0.692836360351999
"7002649",0.575901751879173
"7002662",0.572845740266652
"7002678",0.769172550045085
"7002665",0.581212762316805
"7002669",0.621037007170758
"7002673",0.760958909059833
"7002674",0.658833547644999
"7002675",0.726646842902654
"7002679",0.774272081272331
"7002683",0.658009724428868
"7002723",0.724942805877866
"7002688",0.649591996453887
"7002690",0.560317821529921
"7002698",0.468463033928219
"7002703",0.565416441577067
"7002704",0.572364463421937
"7002705",0.596039881636029
"7002706",0.58285757890148
"7002709",0.638115256149343
"7002711",0.576749823770957
"7002726",0.683949961733445
"7002713",0.565442383518154
"7002714",0.612152803264027
"7002717",0.690203899287731
"7002718",0.63909999698013
"7002720",0.684521425916045
"7002722",0.670133158138338
"7002756",0.685800729220703
"7002727",0.687033258556705
"7002729",0.666523386802947
"7002731",0.656343499632014
"7002733",0.670287379128965
"7002736",0.655137103135895
"7002768",0.740794596058388
"7002738",0.61278337506166
"7002743",0.673681907693452
"7002744",0.649305091822615
"7002748",0.732335629162827
"7002749",0.633160635665118
"7002751",0.639027046813327
"7002752",0.65508564655745
"7002754",0.702036876726954
"7002757",0.694819344263716
"7002759",0.698101298750447
"7002760",0.762954655418801
"7002763",0.724364233614599
"7002785",0.741492604847458
"7002772",0.668788789548609
"7002775",0.712106747264047
"7002776",0.736603738127039
"7002777",0.735972341986299
"7002778",0.780464546385068
"7002783",0.720198230595178
"7002784",0.735712764056155
"7002787",0.638161506942805
"7002789",0.642654212841458
"7002796",0.559499763871717
"7002797",0.604303236309668
"7002798",0.668505927221635
"7002804",0.611743884683683
"7002806",0.600799200336458
"7002807",0.557234977442831
"7002809",0.585591777468391
"7002810",0.605284543326348
"7002811",0.639065698962735
"7002814",0.628745682694313
"7002822",0.655258079670794
"7002900",0.790977310413912
"7002833",0.83348840296523
"7002836",0.760480190507219
"7002837",0.878326527734734
"7002840",0.816689818991103
"7002841",0.658203157765162
"7002843",0.612944498048592
"7002844",0.669377683657001
"7002846",0.597759606630298
"7002850",0.633604706440743
"7002854",0.61376482855562
"7002856",0.609544071833247
"7002858",0.746211030640844
"7002868",0.783822908853011
"7002869",0.757639258067923
"7002873",0.815422055000822
"7002874",0.774923945187734
"7002875",0.739384182019613
"7002876",0.729788192984919
"7002879",0.726750820728826
"7002880",0.727777841299045
"7002885",0.79191042520993
"7002893",0.777809911825523
"7002913",0.716920027998906
"7002916",0.692695781357003
"7002918",0.771283978068759
"7002926",0.676680516877943
"7002931",0.621526302058917
"7002937",0.626518593384555
"7002938",0.681090688173412
"7002940",0.739299979676542
"7002941",0.672020346595776
"7002947",0.781103393895285
"7002954",0.679602787453941
"7002955",0.755513107262417
"7002959",0.765851241612658
"7002961",0.636375526505208
"7002972",0.757506032918694
"7002988",0.628991799298123
"7002991",0.639567321897367
"7002994",0.654982102636609
"7002995",0.679420349688401
"7003005",0.739669635865304
"7003009",0.743849672470551
"7003020",0.705205094968721
"7003024",0.666916747315159
"7003025",0.744823008842841
"7003026",0.743282547382333
"7003027",0.712588536729601
"7003028",0.739299062708034
"7003037",0.681710204859558
"7003044",0.76642567413556
"7003059",0.684182503943348
"7003060",0.682803897710115
"7003061",0.747766048130083
"7003062",0.696909534988554
"7003064",0.705829920703538
"7003065",0.710188750244689
"7003066",0.677614766575932
"7003067",0.484782853906797
"7003072",0.506368763624678
"7003094",0.767755151049344
"7003095",0.753368695987497
"7003111",0.75530369402517
"7003102",0.792099887258318
"7003103",0.807984809216523
"7003106",0.788648593893251
"7003108",0.736889645573089
"7003110",0.806640579906412
"7003114",0.705872604499704
"7003115",0.722501537202974
"7003121",0.743229074064018
"7004546",0.711462054205209
"7004553",0.705270505084318
"7004555",0.672622144986463
"7004560",0.652747925668731
"7004689",0.751564990967516
"7004691",0.816895319492295
"7004692",0.795878045758451
"7004693",0.698335742886799
"7004694",0.797797028081619
"7004698",0.583087255884955
"7004853",0.760735581166811
"7003748",0.60120955648056
"7003885",0.696028917560168
"7004037",0.639874457621854
"7004233",0.542558768280432
"7004241",0.674139867024217
"7007133",0.574888658331687
"7007134",0.610330680027708
"7007168",0.698296726429975
"7007217",0.429063332910154
"7007218",0.429592083300893
"7007219",0.473984538256036
"7007220",0.437767516832514
"7007240",0.757616595302212
"7007250",0.712248148361783
"7007264",0.604939639253127
"7007274",0.632189846320162
"7007306",0.691339266998511
"7007393",0.700445616075051
"7004537",0.743529037014503
"7003592",0.50043781795611
"7003601",0.445271544262565
"7003588",0.464303669170994
"7003989",0.706212253083104
"7003737",0.551614424370102
"7003747",0.587652853095574
"7003754",0.527065199964121
"7003762",0.544904707434624
"7003903",0.605833059317361
"7003911",0.698329278431966
"7003994",0.741368144513348
"7003998",0.68081301851478
"7004003",0.708752392631331
"7004012",0.696204715124045
"7004018",0.670811819491818
"7004313",0.871734622513102
"7004164",0.753804159744093
"7004175",0.701530104864816
"7004182",0.661125049779018
"7004183",0.661563776643897
"7004238",0.752160861905882
"7004244",0.785378750879531
"7004269",0.656195338281858
"7004274",0.487408228681831
"7004276",0.627896766067126
"7004293",0.700765642143792
"7004300",0.743673186354016
"7004310",0.789216489963994
"7004345",0.689282207701498
"7004379",0.770426795306654
"7007136",0.564432766038327
"7007137",0.591190497816014
"7007139",0.561256752630256
"7007140",0.60951518445469
"7007141",0.540956752561779
"7007142",0.54514633693289
"7007128",0.557196950292567
"7007129",0.586404138069244
"7007144",0.52092736663166
"7007124",0.478821966504429
"7007125",0.436511234996373
"7007126",0.68520964022527
"7007127",0.623017682706731
"7007131",0.671695426851075
"7007167",0.695914682634428
"7007170",0.725290706945314
"7007171",0.657963312005545
"7007173",0.600663631005202
"7007174",0.632809492241077
"7007176",0.617742401687263
"7007177",0.592925548169113
"7007179",0.604746052873296
"7007181",0.545009729721347
"7007184",0.631780950170064
"7007185",0.605677501477406
"7007186",0.624229244324518
"7007187",0.733632006333765
"7007188",0.70214747108496
"7007190",0.620734364006226
"7007191",0.687819899522901
"7007192",0.685393275406063
"7007193",0.592524544085662
"7007194",0.641840554886779
"7007198",0.616813703470855
"7007199",0.60481230598756
"7007200",0.576068382778811
"7007203",0.641231447940967
"7007204",0.541660222525009
"7007205",0.537099995570394
"7007206",0.617026416762538
"7007209",0.584550573296867
"7007211",0.522138251471963
"7007233",0.750397424045211
"7007213",0.420433273689418
"7007216",0.463280660519083
"7007245",0.576732206300304
"7007232",0.798173113898847
"7007235",0.85329907592252
"7007238",0.863219151157234
"7007239",0.875415284586247
"7007241",0.795700715120629
"7007242",0.714374931769918
"7007302",0.764741650682168
"7007247",0.58701754985196
"7007249",0.749479878012944
"7007254",0.715770940305001
"7007258",0.633925503841419
"7007261",0.647041691637219
"7007272",0.654964219310643
"7007276",0.693025889800108
"7007279",0.5708037843347
"7007280",0.59253146734527
"7007281",0.50252855346342
"7007303",0.779639977751455
"7007307",0.742688612315287
"7007294",0.817754201795618
"7007295",0.763457774697412
"7007298",0.633901012596177
"7007299",0.670683540543538
"7007309",0.682628447170058
"7007310",0.727792155155348
"7007311",0.616383107880649
"7007312",0.724071119785392
"7007314",0.666050623534721
"7007315",0.649391081232986
"7007318",0.65993126979219
"7007321",0.612893149171051
"7007322",0.59706589261958
"7007323",0.649696633483376
"7007324",0.664421344851096
"7007328",0.601881530388149
"7007329",0.64223533012309
"7007330",0.593197542734043
"7007332",0.62016686444294
"7007335",0.640985165348013
"7007337",0.510455191897644
"7007338",0.607385965763029
"7007361",0.730276318857541
"7007347",0.508604691247924
"7007348",0.806451513072775
"7007349",0.77022977825285
"7007353",0.799164805492352
"7007356",0.729555888372273
"7007359",0.767938071015039
"7007364",0.712262472064171
"7007365",0.715320603870588
"7007368",0.707307888132301
"7007369",0.718747737121665
"7007370",0.711919726824411
"7007372",0.68750266301881
"7007375",0.762984039736033
"7007378",0.672523197902537
"7007380",0.652917195970684
"7007381",0.672969801990829
"7007382",0.657623564954638
"7007383",0.640006877817452
"7007384",0.668836827724639
"7007386",0.672455091887921
"7007387",0.614552282031934
"7007398",0.748043187726457
"7007399",0.626285234270477
"7007401",0.482456017818013
"7007402",0.292088152378843
"7007410",0.595713314576694
"7007412",0.594692787515421
"7007413",0.863938689015536
"7007421",0.795625841344587
"7007427",0.803799936828894
"7007428",0.745199888421692
"7007429",0.878235954266606
"7007432",0.759429239590687
"7007433",0.764332364230534
"7007436",0.737794966565734
"7007445",0.682489437952822
"7007453",0.61949388923414
"7007464",0.798546932105449
"7007465",0.683601056322502
"7007466",0.749920617428052
"7007471",0.758580960558775
"7007473",0.773912322385578
"7007482",0.754871650935598
"7007517",0.691174608636968
"7007487",0.776407302951122
"7007488",0.721888695540618
"7007489",0.754277749469491
"7007491",0.711436011976054
"7007502",0.713715058088315
"7007503",0.724774426952467
"7007504",0.691469104970389
"7007508",0.738739409459974
"7007522",0.684821715837058
"7007526",0.746975312387358
"7007538",0.710219044958345
"7007544",0.86176236617299
"7007545",0.692837983046083
"7005707",0.925153043011539
"7005682",0.834809413003106
"7003292",0.741663885946691
"7003290",0.774586106273825
"7003295",0.668473657617837
"7003285",0.688851093082216
"7003293",0.676294288353868
"7003286",0.765079905418052
"7003275",0.850271026159429
"7003283",0.764186661914415
"7003278",0.826707769566136
"7003310",0.812753218512311
"7003279",0.752565334894651
"7003282",0.809505069218131
"7003281",0.782229631186545
"7003269",0.748825592612497
"7003267",0.859012501379596
"7003264",0.700297746788741
"7003258",0.784901046862863
"7003259",0.72340153156166
"7003254",0.6554676735382
"7003257",0.67788931540355
"7003253",0.67293657318808
"7003255",0.628565419525594
"7005487",0.480744778059549
"7005502",0.858274032774715
"7005490",0.502062207584188
"7005491",0.582997342397476
"7005525",0.860261827215228
"7005499",0.910643627978384
"7005500",0.840081378232025
"7005503",0.823042627625884
"7005506",0.884278729546453
"7005519",0.808108789344648
"7005520",0.820698357832133
"7005524",0.827857383430688
"7005530",0.877150446581502
"7005550",0.89162872007352
"7005551",0.883549016006498
"7005552",0.93748777784395
"7005679",0.814004697508257
"7007546",0.755362826432128
"7007542",0.756917349358949
"7007536",0.726565111950669
"7007510",0.692884179305275
"7007514",0.677491808307008
"7007557",0.65673358132276
"7006392",0.692382819810786
"7006271",0.401424190129214
"7006383",0.710629704346158
"7006389",0.751760880280545
"7006469",0.814224634468509
"7006608",0.959789879342896
"7006612",0.855590602785028
"7006664",0.644760497363285
"7006705",0.703969753078895
"7006855",0.782953747353229
"7006857",0.807462448989418
"7006925",0.770995066308213
"7006980",0.717413308247617
"7006969",0.826435169594484
"7006970",0.791440735507136
"7006983",0.774068057224996
"7006982",0.785735624563258
"7007012",0.7763202805335
"7007562",0.796976392693737
"7007566",0.692481866525144
"7007581",0.650808280420381
"7007576",0.694597184022787
"7007582",0.666361143209383
"7007609",0.709817925825639
"7007617",0.567038260335441
"7007618",0.660752128876757
"7007621",0.625566108942859
"7007624",0.616080375430801
"7007626",0.650117172423173
"7007628",0.700321354421942
"7007686",0.755612307816269
"7007633",0.646075421425607
"7007641",0.544614057299194
"7007642",0.53831012221405
"7007677",0.747829289320192
"7007678",0.734986756265599
"7007690",0.719494510165475
"7007693",0.695055094207357
"7007724",0.714771751854514
"7007731",0.679297365282021
"7007764",0.675287987978695
"7007809",0.852578002174386
"7007811",0.882171074142401
"7007815",0.765993634227994
"7007817",0.75797351919548
"7007818",0.776427292276976
"7007824",0.78056803681008
"7007826",0.74506593003409
"7007834",0.514334887516366
"7007878",0.789006031103666
"7007889",0.744778135397569
"7007890",0.763318802793811
"7007905",0.890314341509685
"7007977",0.725582026699054
"7007978",0.617391530721191
"7007982",0.77234754871884
"7007983",0.70798948355533
"7008076",0.504062732869296
"7008235",0.612547116893793
"7008238",0.6751372044702
"7008242",0.623390883444907
"7008251",0.602545552490679
"7008358",0.812372533000828
